
548,4431,1,none
549,1736,1,none
550,1776,1,none
551,1977,1,none
552,4854,1,none
553,4921,1,none
554,3002,1,none
555,3505,1,none
556,3873,1,none
557,4915,1,none
558,4318,1,none
559,1672,1,none
560,4427,1,none
561,3017,1,none
562,1108,1,none
563,1414,1,none
564,3105,1,none
565,1993,1,none
566,1916,1,none
567,3191,1,none
568,3158,1,none
569,3759,1,none
570,3536,1,none
571,3342,1,none
572,2061,1,none
573,4716,1,none
574,3917,1,none
575,1647,1,none
576,3253,1,none
577,3877,1,none
578,1278,1,none
579,1924,1,none
580,4947,1,none
581,4810,1,none
582,4283,1,none
583,2383,1,none
584,2319,1,none
585,3142,1,none
586,2697,1,none
587,3003,1,none
588,3035,1,none
589,2835,1,none
590,933,1,none
591,1794,1,none
592,4891,1,none
593,1975,1,none
594,2648,1,none
595,2496,1,none
596,3139,1,none
597,1809,1,none
598,4993,1,none
599,1592,1,none
600,2332,1,none
601,4288,1,none
602,3839,1,none
603,4465,1,none
604,2878,1,none
605,1702,1,none
606,2657,1,none
607,1075,1,none
608,968,1,none
609,4652,1,none
610,1824,1,none
611,4626,1,none
612,1788,1,none
613,3427,1,none
614,4285,1,none
615,3127,1,none
616,3232,1,none
617,1434,1,none
618,3278,1,none
619,3752,1,none
620,3925,1,none
621,3353,1,none
622,4097,1,none
623,3418,1,none
624,4343,1,none
625,4322,1,none
626,2657,1,none
627,2379,1,none
628,2088,1,none
629,3922,1,none
630,2016,1,none
631,2974,1,none
632,4246,1,none
633,1566,1,none
634,4920,1,none
635,2591,1,none
636,935,1,none
637,3134,1,none
638,1295,1,none
639,3936,1,none
640,3410,1,none
641,1189,1,none
642,4258,1,none
643,2195,1,none
644,1742,1,none
645,3170,1,none
646,2330,1,none
647,3088,1,none
648,1148,1,none
649,3322,1,none
650,1169,1,none
651,3130,1,none
652,1414,1,none
653,3461,1,none
654,2944,1,none
655,3777,1,none
656,2182,1,none
657,1646,1,none
658,1893,1,none
659,1623,1,none
660,3417,1,none
661,4243,1,none
662,2611,1,none
663,4191,1,none
664,1686,1,none
665,4677,1,none
666,1456,1,none
667,3954,1,none
668,1266,1,none
669,2486,1,none
670,991,1,none
671,3078,1,none
672,4132,1,none
673,2591,1,none
674,2989,1,none
675,975,1,none
676,4990,1,none
677,2986,1,none
678,4356,1,none
679,1508,1,none
680,3656,1,none
681,1822,1,none
682,3049,1,none
683,1657,1,none
684,2505,1,none
685,4094,1,none
686,2553,1,none
687,4161,1,none
688,4420,1,none
689,2912,1,none
690,4593,1,none
691,3892,1,none
692,1223,1,none
693,1621,1,none
694,4554,1,none
695,2140,1,none
696,2638,1,none
697,3843,1,none
698,2040,1,none
699,2999,1,none
700,4657,1,none
701,4821,1,none
702,2269,1,none
703,3008,1,none
704,3420,1,none
705,1958,1,none
706,1631,1,none
707,1306,1,none
708,1600,1,none
709,3358,1,none
710,4319,1,none
711,1590,1,none
712,3562,1,none
713,4472,1,none
714,983,1,none
715,4844,1,none
716,2789,1,none
717,3936,1,none
718,3397,1,none
719,1253,1,none
720,1019,1,none
721,3656,1,none
722,1533,1,none
723,3566,1,none
724,2616,1,none
725,2225,1,none
726,2449,1,none
727,3206,1,none
728,3881,1,none
729,4825,1,none
730,4976,1,none
731,3056,1,none
732,1631,1,none
733,4426,1,none
734,1633,1,none
735,1159,1,none
736,3373,1,none
737,1853,1,none
738,2241,1,none
739,3819,1,none
740,4934,1,none
741,1088,1,none
742,3650,1,none
743,1773,1,none
744,4754,1,none
745,1503,1,none
746,2873,1,none
747,4559,1,none
748,4232,1,none
749,2329,1,none
750,4833,1,none
751,4274,1,none
752,1986,1,none
753,4486,1,none
754,4720,1,none
755,1798,1,none
756,1745,1,none
757,4192,1,none
758,1873,1,none
759,4423,1,none
760,3359,1,none
761,2012,1,none
762,4123,1,none
763,2925,1,none
764,3780,1,none
765,4942,1,none
766,3062,1,none
767,3214,1,none
768,3615,1,none
769,2818,1,none
770,3173,1,none
771,1674,1,none
772,3682,1,none
773,3814,1,none
774,4127,1,none
775,3215,1,none
776,3305,1,none
777,4297,1,none
778,3957,1,none
779,3410,1,none
780,2520,1,none
781,3406,1,none
782,2642,1,none
783,4251,1,none
784,1302,1,none
785,2995,1,none
786,1067,1,none
787,2974,1,none
788,3893,1,none
789,1256,1,none
790,3515,1,none
791,2138,1,none
792,1809,1,none
793,1079,1,none
794,4437,1,none
795,3077,1,none
796,2955,1,none
797,4492,1,none
798,4953,1,none
799,1688,1,none
800,3926,1,none
801,1764,1,none
802,2548,1,none
803,1474,1,none
804,1985,1,none
805,2312,1,none
806,2631,1,none
807,1114,1,none
808,1108,1,none
809,3765,1,none
810,2950,1,none
811,3869,1,none
812,2587,1,none
813,1488,1,none
814,4468,1,none
815,3663,1,none
816,3368,1,none
817,3390,1,none
818,1308,1,none
819,1817,1,none
820,3829,1,none
821,3714,1,none
822,1547,1,none
823,2606,1,none
824,2911,1,none
825,3314,1,none
826,1576,1,none
827,3867,1,none
828,2313,1,none
829,2044,1,none
830,2973,1,none
831,4113,1,none
832,4498,1,none
833,1093,1,none
834,4031,1,none
835,2451,1,none
836,2430,1,none
837,2818,1,none
838,1174,1,none
839,2401,1,none
840,2297,1,none
841,2806,1,none
842,934,1,none
843,4818,1,none
844,1694,1,none
845,4303,1,none
846,2649,1,none
847,4245,1,none
848,2066,1,none
849,2761,1,none
850,2439,1,none
851,3127,1,none
852,1087,1,none
853,3304,1,none
854,2507,1,none
855,3207,1,none
856,2203,1,none
857,2054,1,none
858,3827,1,none
859,3580,1,none
860,2420,1,none
861,4589,1,none
862,2480,1,none
863,3026,1,none
864,1215,1,none
865,2805,1,none
866,2110,1,none
867,4654,1,none
868,2082,1,none
869,2068,1,none
870,3924,1,none
871,4052,1,none
872,2574,1,none
873,2311,1,none
874,2372,1,none
875,4143,1,none
876,1612,1,none
877,4583,1,none
878,3400,1,none
879,3621,1,none
880,3544,1,none
881,4406,1,none
882,4102,1,none
883,2406,1,none
884,4062,1,none
885,3585,1,none
886,2796,1,none
887,2472,1,none
888,2517,1,none
889,2616,1,none
890,3721,1,none
891,1755,1,none
892,3234,1,none
893,1906,1,none
894,1514,1,none
895,3666,1,none
896,2522,1,none
897,3251,1,none
898,1987,1,none
899,4241,1,none
900,2366,1,none
901,2784,1,none
902,1990,1,none
903,3767,1,none
904,2534,1,none
905,4306,1,none
906,4758,1,none
907,2124,1,none
908,4107,1,none
909,3347,1,none
910,4017,1,none
911,2219,1,none
912,4638,1,none
913,1063,1,none
914,1003,1,none
915,4729,1,none
916,2001,1,none
917,4131,1,none
918,3080,1,none
919,2680,1,none
920,2288,1,none
921,2028,1,none
922,2772,1,none
923,2302,1,none
924,2172,1,none
925,2789,1,none
926,1611,1,none
927,2171,1,none
928,3271,1,none
929,2959,1,none
930,4909,1,none
931,4840,1,none
932,4706,1,none
933,4742,1,none
934,3653,1,none
935,3726,1,none
936,1326,1,none
937,1422,1,none
938,3681,1,none
939,1189,1,none
940,2850,1,none
941,1292,1,none
942,4527,1,none
943,1255,1,none
944,1469,1,none
945,2507,1,none
946,4457,1,none
947,3953,1,none
948,2920,1,none
949,1334,1,none
950,2958,1,none
951,4873,1,none
952,3262,1,none
953,2712,1,none
954,4138,1,none
955,2976,1,none
956,4337,1,none
957,1365,1,none
958,3346,1,none
959,4562,1,none
960,3965,1,none
961,3456,1,none
962,3108,1,none
963,1493,1,none
964,4651,1,none
965,4591,1,none
966,2496,1,none
967,2062,1,none
968,1839,1,none
969,4929,1,none
970,4875,1,none
971,3854,1,none
972,4122,1,none
973,1076,1,none
974,4601,1,none
975,3756,1,none
976,2916,1,none
977,2228,1,none
978,2284,1,none
979,2207,1,none
980,2462,1,none
981,2944,1,none
982,4953,1,none
983,3001,1,none
984,1944,1,none
985,4117,1,none
986,1932,1,none
987,1971,1,none
988,4645,1,none
989,4204,1,none
990,3459,1,none
991,4795,1,none
992,3629,1,none
993,1281,1,none
994,3308,1,none
995,3062,1,none
996,4888,1,none
997,1911,1,none
998,3972,1,none
999,1606,1,none
1000,3881,1,none
